G08	12	  -4350661.58937340	  24564085.42463661	  -8745839.22272445
G08	14	  -6704929.84759882	  21977028.62007557	  13159146.36406671
G08	16	  14033430.56157571	  -6083492.36759255	 -21766698.44353681
G08	18	  24866178.97242570	   4490577.89841370	  -8577728.77718357
G08	20	  22222693.18996647	   6570368.52826505	  13141931.30457990
G08	22	  -6321695.35977101	 -13834907.44829212	 -21718238.07002044
G09	2	  -7396390.96082225	 -24524021.86538996	   6946376.57067321
G09	4	   3365967.03592781	  22138249.04602263	  14328805.31887008
G09	6	 -10998205.60220823	  11637902.10284443	  21244562.74388979
G09	8	 -24556263.60702790	   7474383.95854649	   6892684.48594715
G09	10	  22052463.09737331	  -3385536.49627504	  14361027.89604034
G09	12	  11516494.18906204	  11130197.46800863	  21130637.11932085
G09	14	   7364593.99024226	  24638251.30400621	   6568504.16285068
G09	16	  -3201659.47623752	 -21969173.72476295	  14624814.91940676
G09	15	  -3277862.18734779	 -22050341.73981619	  14484539.08482729
G09	17	  11161284.18547662	 -11559112.25674293	  21202444.99216770
G09	20	  24667957.35423145	  -7443172.52467070	   6514475.35170843
G09	22	 -21881964.25942269	   3218775.10019782	  14655967.95571487
G10	2	 -24114632.07341180	 -11427326.22347619	   -208752.19865251
G10	4	 -14387243.47539733	 -11969057.78579425	 -18999578.21605095
G10	6	  -3343585.67821539	  18365647.06735862	  18870137.45113992
G10	8	 -11226732.35877653	  23931125.36210698	   -228903.10635347
G10	10	 -12010884.88090821	  13845462.98682435	 -19072949.42555008
G10	9	 -11989007.68775718	  13990284.04825681	 -18979797.19879472
G10	11	  18530595.11813753	   3822223.46802943	  18665942.61370387
G10	14	  24096672.82633522	  11453770.82458058	   -597776.45987465
G10	16	  14094644.57179183	  12010945.99884329	 -19189495.47365770
G10	18	   3592601.35031032	 -18519506.11687111	  18669546.67042145
G10	20	  11256509.08127698	 -23909084.45394219	   -621561.48776666
G10	22	  12057460.54039700	 -13546781.80706127	 -19259166.42889924
G11	2	  -5866332.79358966	  24691082.89639794	   8855944.56535249
G11	4	   8901950.44886021	 -21848015.82807496	  11991873.12549284
G11	6	  15140892.12684125	  -5711173.08230799	  20534364.19681484
G11	5	  15059330.77272645	  -5854589.56109285	  20555343.38318709
G11	7	  24200974.79627548	   6536969.07286602	   7788481.27878602
G11	10	 -20921703.03107925	  -9841428.67103893	  13302696.08610838
G11	12	  -5324835.93198573	 -15922624.70632532	  21118862.46150157
G11	14	   5961767.41398994	 -24780819.48552971	   8519382.79569214
G11	16	  -8945210.71863353	  21653793.59348550	  12291861.16310428
G11	18	 -15305827.85752682	   5424908.56315236	  20487030.15383737
G11	20	 -24328527.60013770	  -6693997.03102605	   7267917.28272410
G11	22	  20724042.68289952	   9885496.24746305	  13590920.49725890
G12	0	  -8170120.10677570	 -24151536.91476113	   7970909.56970736
G12	2	   3235428.24337634	 -15004008.77527330	  21913872.97272222
G12	4	  20202142.65411581	  -9865946.39052176	  14224598.06302514
G12	6	 -23852749.60301200	   8378314.97498543	   7640809.19606279
G12	8	 -14609017.33935489	  -3560583.23953718	  21661635.86171991
G12	10	  -9495498.31884851	 -20750067.94596433	  13518517.66898453
G12	12	   8094668.39560034	  24058973.25742329	   8327602.60015496
G12	14	  -3519177.72477780	  14849877.80728202	  21973692.33059810
G12	16	 -20410086.92552408	   9853873.90710136	  13926536.01197791
G12	18	  23760026.52354478	  -8296915.70313289	   8001714.25286745
G12	20	  14453573.73077788	   3854014.46899253	  21717024.96049308
G12	19	  14531751.68401333	   3705040.08347806	  21690044.41901714
G12	21	   9492368.72719657	  20851546.47534512	  13367185.28121901
G13	0	 -12668134.39011659	  23172826.46107233	  -2538554.60497504
G13	2	 -12752795.98010064	  15094058.76656916	  17588839.56873261
G13	4	 -17207131.82203468	  -3351315.60153349	  19852426.15487689
G13	6	  23141822.21799160	  12943789.90483797	  -2004841.17906476
G13	8	  14989255.16718626	  12890422.93411864	  17895411.63752298
G13	10	  -3222032.53244425	  17302697.85503407	  19991700.32878270
G13	12	  12715107.35040419	 -23184486.97798876	  -2147454.97183324
G13	14	  12762557.98437482	 -14813214.38312891	  17818366.18141231
G13	16	  17341346.33942133	   3633594.59754508	  19687257.37361763
G13	15	  17275747.53347147	   3496694.93451751	  19768606.08006009
G13	17	 -23146577.52323007	 -12966704.79026293	  -1804627.12034472
G13	20	 -14710514.28096069	 -12899193.89386004	  18119622.90495597
G13	22	   3500446.43087152	 -17436148.32516234	  19826350.56018095
G14	2	  15062345.39010333	   -934196.27244790	 -21526370.67414646
G14	4	  18222270.03139530	  15687179.79752894	 -11154436.26088814
G14	6	 -16732534.10376639	 -18021835.07096883	 -10588687.41091078
G14	8	  -1144413.82867199	 -15363340.19308823	 -21964636.94177599
G14	10	  15055395.37295055	 -18500723.76231156	 -11811064.14482754
G14	12	 -17554938.51040322	  16874753.64955915	 -10057203.80676346
G14	11	 -17579535.90703020	  16951813.42769723	  -9887579.79158751
G14	13	 -15064651.58128819	    748935.47881834	 -21533028.45471547
G14	16	 -18285159.68414383	 -15860273.74882594	 -10813732.80215659
G14	18	  16572762.45442985	  17968882.02538257	 -10932939.77319369
G14	20	    803030.91483344	  15367827.67097220	 -21974670.45275735
G14	22	 -15228160.39816451	  18563847.27536225	 -11474355.62134129
G15	0	   -847352.21257654	  24543513.02815286	  -9904413.15124508
G15	2	  -4490436.75485262	  23151181.79724873	  11530016.45592735
G15	4	 -13387723.65095885	   8563811.77554763	  21001001.79341630
G15	6	  25059179.23494018	   1710862.77733332	  -8904438.42051518
G15	5	  24999104.87203629	   1668916.52158240	  -9071647.21846032
G15	7	  23543392.59503029	   4794996.39340772	  12028462.22911252
G15	10	   9301708.74346941	  13154575.14429436	  21396688.57680302
G15	12	    944513.46554892	 -24671193.96893902	  -9557318.45241028
G15	14	   4573983.68413259	 -22968339.22818618	  11854969.02535145
G15	16	  13611417.30614890	  -8300772.37477161	  20968152.89779270
G15	18	 -25180559.18616785	  -1800011.32919556	  -8554143.56946016
G15	20	 -23279201.42585224	  -4901922.22598238	  12495026.42151280
G15	22	  -9045430.23530659	 -13370429.62106038	  21367607.00015292
G16	2	 -19333850.93988295	   2702066.14652411	 -18020696.70678625
G16	4	 -26720328.01805395	  -1310099.75091078	   1864491.91162892
G16	6	 -16963494.64506923	  -5661143.66548657	  19976245.17549083
G16	8	   3425395.88807378	  18791660.94686893	 -18449745.03326757
G16	10	   -989001.05036694	  26239187.48599682	   1561566.14062702
G16	9	   -973614.80787052	  26251871.98184240	   1367055.59649084
G16	11	  -5952333.73574101	  16247404.16872800	  19820559.26322182
G16	14	  19570250.30654522	  -2550787.20674358	 -17793889.66447012
G16	16	  26691808.01539061	   1331767.51744653	   2253087.75137204
G16	18	  16704967.73646594	   5821057.01880085	  20143871.96301022
G16	20	  -3271188.30246640	 -19027529.00588672	 -18227133.91993453
G16	22	   1020255.78678314	 -26208830.40349134	   1957726.38803060
G17	2	 -13367617.19953141	 -11203116.24619178	 -19628483.70504657
G17	4	  14590395.81702222	  22184471.20101508	   1143011.64894241
G17	6	   7250392.32089457	  17953244.71651235	 -18638950.66360975
G17	8	 -10925337.91341095	  13835577.48814638	 -20267658.48759066
G17	10	  21676325.01463035	 -15182091.28627315	   2124246.88220088
G17	12	  17547122.98291260	  -7522394.06577406	 -18007487.45910848
G17	11	  17606765.68236602	  -7651319.61747253	 -17896777.00465341
G17	13	  13364972.34517393	  11369678.26069074	 -19536672.22472284
G17	16	 -14577766.89732699	 -22217347.49390782	    743172.48378608
G17	18	  -6992052.24003237	 -17831509.47396068	 -18857375.48701943
G17	20	  11233302.22477363	 -13835220.02765800	 -20094373.01261042
G17	22	 -21712220.11908137	  15170299.39045045	   1724557.03965301
G18	2	 -15248559.83288135	  19925680.87169744	   9068371.47327738
G18	4	  16240569.77310578	 -16341913.34210301	  12627980.03865734
G18	6	  15282654.00442664	   1506308.45188223	  21176548.82358518
G18	8	  19494699.26179885	  16186830.39895339	   7611473.41741139
G18	10	 -15723184.94137826	 -16809210.11825861	  13838496.04428224
G18	12	   1294092.63205952	 -15746013.73507210	  21847140.48163904
G18	14	  15371894.80206186	 -19980395.69762814	   8711854.09632459
G18	16	 -16192056.21884205	  16134678.56197731	  12941681.64593197
G18	15	 -16215883.77753388	  16236300.15000922	  12789182.39925992
G18	17	 -15305021.04098025	  -1681907.49753693	  21148365.27735658
G18	20	 -19544476.09067233	 -16305760.99563355	   7246314.80094837
G18	22	  15520332.90844438	  16756555.46578713	  14137996.54741379
G19	2	  14759144.01776425	   2906708.90206514	  22182451.47693942
G19	4	  17200608.24149423	  18076893.62971725	   9368772.50311932
G19	6	 -14154867.12038361	 -18329096.45861680	  12696285.20519467
G19	8	   3160772.55339683	 -14478501.61290493	  21749317.11140895
G19	10	  18563749.95117013	 -16883720.45607475	   8435675.27505134
G19	9	  18499119.09999472	 -16861533.21593044	   8613859.36516592
G19	11	 -18601748.24473968	  13746499.36620758	  13363962.21472398
G19	14	 -14751796.25679439	  -3243506.49432422	  22139847.87345656
G19	16	 -17247584.34443355	 -18209052.38483773	   9008088.65022453
G19	18	  13965670.33491740	  18243689.23613312	  13017673.56171115
G19	20	  -3507858.38272694	  14471853.87790610	  21701365.48443667
G19	22	 -18692368.11750557	  16927500.25939196	   8068730.33334186
G20	0	 -21397581.87777023	 -11668675.78318147	  10889058.35949984
G20	2	 -19741064.93184431	 -14497146.99365513	 -10415822.60008763
G20	4	   3604373.75623574	  15368314.90048504	  21260870.68409535
G20	6	 -11670014.27539163	  21221140.70946790	  10573435.31740135
G20	8	 -14600063.69972720	  19261192.42111844	 -10883855.22120205
G20	7	 -14606076.49469244	  19345580.48677476	 -10722279.69023975
G20	9	  15555210.05068485	  -3193147.18955764	  21389998.18002430
G20	12	  21480853.33573558	  11819836.79979037	  10556507.58712935
G20	14	  19567636.76821206	  14484657.58431760	 -10749588.85900339
G20	16	  -3271470.96427205	 -15440551.13800347	  21259943.71118979
G20	18	  11823941.49918648	 -21301758.74379329	  10235588.22576265
G20	20	  14588955.38166190	 -19081590.49609313	 -11215384.43324719
G20	22	 -15664124.06194578	   2705878.15074647	  21381258.14552011
G21	2	 -11354187.19069394	 -11093763.21882403	 -22077246.19371148
G21	1	 -11476531.31649815	 -10994895.73320553	 -22061664.40172837
G21	3	   -833307.33402128	 -23514441.66919223	 -13310124.20771410
G21	6	  -2209568.24303081	  24972867.75915327	  -8280652.37402096
G21	8	 -10254371.07495810	  11185878.56990914	 -21022946.04831442
G21	10	 -23522188.06727184	   -483359.78911322	 -11325478.84918667
G21	12	  24349217.71905378	   3746960.67668022	 -10429689.89076243
G21	14	  11100183.41643364	  11301691.75589814	 -22104481.63378814
G21	16	    691083.89171126	  23762755.39816600	 -12844870.73068975
G21	18	   2270197.51123243	 -24833362.13576864	  -8639504.30689206
G21	20	  10480772.93833989	 -10909499.82408311	 -21052705.42033732
G21	22	  23688044.87603146	    590174.61187669	 -10989734.92144905
G22	2	   5659015.82472255	 -14749729.20829565	 -21133281.21221608
G22	4	  21582151.25194876	 -11327501.67011468	 -10211233.92435152
G22	6	 -22789689.13835376	   7998212.17776410	 -11150939.74252890
G22	8	 -14807996.07772240	  -6094536.96641930	 -21408720.50015813
G22	10	 -11652517.62386356	 -21600513.94560993	 -10497068.09455604
G22	12	   8415886.77422260	  22714040.04277488	 -10792498.70823534
G22	14	  -5978045.26612724	  14629656.01574624	 -21127721.50028156
G22	16	 -21750673.38762344	  11310722.96021682	  -9872570.35354663
G22	18	  22681409.81540482	  -7853716.84278000	 -11477146.51694219
G22	20	  14692481.05771488	   6406618.53109625	 -21398273.26248495
G22	22	  11639170.89070710	  21764664.70792547	 -10161711.23878720
G22	21	  11644848.13317555	  21686107.63609379	 -10324741.57371876
G22	23	  -8340550.90872228	 -22658630.76908039	 -10962093.32552587
G23	2	  -1294033.89060982	 -26209809.89636436	  -2032563.88805525
G23	1	  -1318080.02506769	 -26224860.60506341	  -1843698.69943595
G23	3	   5350885.05002184	 -16717133.00897641	 -19475894.85743079
G23	6	  19955170.78829704	  -4522212.29279294	 -16789945.68965498
G23	8	 -26621684.32746287	    689908.85656947	  -3084126.93983476
G23	10	 -17120364.93393194	  -5435840.95002391	 -20026202.37365788
G23	12	  -5366968.54568401	 -19417288.03309989	 -17460100.18344886
G23	14	   1245927.89232934	  26174969.60027993	  -2416178.12560626
G23	16	  -5650935.80064848	  16355547.24535245	 -19699954.41206326
G23	18	 -20188478.34939303	   4395058.02782432	 -16552667.29431710
G23	20	  26580927.67850477	   -649966.08473349	  -3459570.73393343
G23	22	  16885955.19791537	   5624941.87370936	 -20170471.33030592
G24	0	  -6498484.56463727	 -14844713.74434368	  21261214.79792525
G24	2	  -9947030.35295640	  20448758.67467914	 -13601789.08781373
G24	4	 -14405959.20301494	  20629292.89986081	   7737370.51102113
G24	6	 -14837282.03797384	   5582675.51517335	  21099439.07673917
G24	8	  20618275.58610051	  10818164.63136270	 -12922453.50645467
G24	10	  20801898.57522960	  14749811.04724802	   8235707.63048595
G24	12	   6173887.21674045	  14896458.66978518	  21317949.00508597
G24	14	  10133986.89104915	 -20549689.98101983	 -13300262.69226394
G24	16	  14400553.43581787	 -20493295.15082977	   8096675.08740007
G24	15	  14403545.83666882	 -20560116.86938285	   7921726.85214120
G24	17	  14866580.23201369	  -5412213.69283344	  21125079.06468501
G24	20	 -20718645.54938595	 -10996970.30505934	 -12615796.59888269
G24	22	 -20669271.30444239	 -14737663.58635857	   8587224.12732949
G25	2	 -12144017.51643598	 -17834249.44709010	  15877942.36079276
G25	4	   5802629.03078418	 -15132911.60382183	  21207544.21008467
G25	6	 -18847446.13200855	  17741848.13995035	  -5501508.06126575
G25	8	 -17484086.89940713	  11878615.26294099	  15700996.95802896
G25	10	 -14936908.36741718	  -6642641.84872661	  20770902.50822750
G25	12	  17621276.07441083	  19453479.78420412	  -4685331.89037301
G25	14	  11912457.33976200	  17748837.86823861	  16147346.09523437
G25	16	  -6129843.74102894	  15151236.55328253	  21097878.45566244
G25	18	  18933947.78060380	 -17759264.67700906	  -5116629.28720691
G25	20	  17400758.95356333	 -11635442.78011740	  15972700.71304854
G25	22	  14958183.70192686	   6973739.67282443	  20651146.84490428
G25	21	  14947388.84195342	   6814007.79947932	  20710027.61626251
G25	23	 -17629758.13316283	 -19495027.90240461	  -4487602.02224607
G26	2	 -24428400.04265717	  -2521734.38625187	 -10357072.23781905
G26	1	 -24361984.88787895	  -2475413.43379617	 -10521847.06011546
G26	3	 -23679969.36435165	  -5323362.30675908	  11043977.23795100
G26	6	  -8871208.84822179	 -12685788.39495061	  21598137.93481860
G26	8	  -2374978.85771627	  24262830.83490140	 -10307885.77496359
G26	10	  -5435580.24985365	  23243524.89429336	  11409679.69577933
G26	12	 -13039632.63677277	   8362572.06954903	  21562869.73819507
G26	14	  24560442.38149320	   2611932.21821095	 -10020172.33812410
G26	16	  23428560.11506086	   5398481.41106267	  11530187.50672061
G26	18	   8604099.52972683	  12884157.43066529	  21586324.09582490
G26	20	   2467946.08012817	 -24393859.61801406	  -9968080.85210079
G26	22	   5490900.51264685	 -23069036.11650734	  11734435.59575189
G27	2	  12483025.61455276	 -11906454.64481212	  19987670.68340893
G27	4	 -18829930.78828127	  -6061905.47276358	 -17760922.42456013
G27	6	 -23455147.32088332	 -12632738.22272659	   2325894.38525875
G27	8	 -12314547.09904318	 -12504079.28125875	  20144970.11726398
G27	10	  -5504607.12356352	  18712789.44111126	 -17991611.00799961
G27	12	 -12327272.37152441	  23213191.43808712	   2240459.16420333
G27	14	 -12525054.07932381	  11591246.27609716	  20148848.11456294
G27	16	  18977155.06426721	   6296855.40040568	 -17526258.77889382
G27	15	  18905325.96571298	   6183084.25744415	 -17641420.21624438
G27	17	  23433083.57600970	  12636858.49673948	   2525981.22205021
G27	20	  12005560.21696995	  12542505.51415630	  20304192.49245044
G27	22	   5741265.44742060	 -18858815.61594462	 -17758465.70818976
G28	2	 -22931152.19549084	 -13229292.08011311	   -314491.32078044
G28	4	  13965379.26804034	  12901828.64815821	 -19099221.84247694
G28	6	  -3851606.67178658	  17707210.03869823	 -20068278.09833265
G28	8	 -12328294.73154655	  23572114.55911463	  -1779427.68820657
G28	10	  12154455.82559764	 -14516774.65022502	 -18077245.48828410
G28	12	  17297550.86252168	   4451433.82688201	 -19011671.92851147
G28	14	  22927072.06012863	  13257495.75278578	     77505.96174278
G28	16	 -13685236.06860719	 -12913106.46384258	 -19301107.03487981
G28	18	   4107679.35460573	 -17844765.54259422	 -19890854.97375492
G28	20	  12356401.88249966	 -23573670.82753804	  -1390322.02777238
G28	22	 -12170353.55136933	  14222948.35877520	 -18290378.81832636
G28	21	 -12161790.73904607	  14368843.85979775	 -18185893.96973292
G28	23	 -17369440.33096201	  -4589160.15249211	 -18915425.07063734
G29	0	   9543823.74843316	  12194825.66262758	  21545057.75451725
G29	2	   4616664.14678833	  25357777.18745614	   6332575.91068181
G29	1	   4627730.26389944	  25308516.01062500	   6518094.71903764
G29	3	  -1326034.15970325	 -21802522.06726746	  15124367.55218566
G29	6	  12386262.47121754	  -9463824.77310915	  21538094.65374750
G29	8	  25419968.50379117	  -4654640.21681076	   6216028.19317611
G29	10	 -21639132.87208555	   1263918.84515107	  15335231.36393644
G29	12	  -9376174.37547935	 -12485948.09138971	  21451598.68777832
G29	14	  -4594067.79322590	 -25454513.48729138	   5950964.23448633
G29	16	   1119334.80147482	  21513007.85242105	  15550884.36501400
G29	18	 -12676327.95461461	   9298508.72849443	  21441248.54155902
G29	20	 -25513842.40317063	   4632883.75823218	   5834231.42385803
G29	22	  21442581.52392467	  -1122151.22118699	  15618891.58701588
G30	2	  17877081.35898419	   5096928.06842374	 -19070953.72940642
G30	4	  -5172806.09322935	 -18729168.89028004	  18054203.29138135
G30	3	  -5247014.30915962	 -18611756.47953300	  18155259.03836628
G30	5	   -467349.83869281	 -26430982.58151614	   -962054.28161223
G30	8	   5395622.61679995	 -17459005.72467527	 -19178716.73717773
G30	10	 -19148468.68020273	   4837277.92292560	  17818090.20398325
G30	12	 -26629764.12950227	    384560.04973159	  -1409938.52389248
G30	14	 -17639249.15370172	  -5271024.63243135	 -19242122.71357011
G30	16	   5026156.57916860	  18965725.92269920	  17844647.51250194
G30	18	    401577.43593714	  26404655.96752449	  -1531988.10755332
G30	20	  -5575315.83881550	  17219038.60012052	 -19345706.10641724
G30	22	  19383100.16662030	  -4695182.84001614	  17603953.55468346
G31	2	 -23027313.87648982	   4169376.04603310	  13012219.74344698
G31	4	  12283815.92723960	   9320104.06292851	 -21613762.88549444
G31	6	   7370418.98261636	  23817210.30965005	  -8480388.13816302
G31	8	   3643412.38852719	  22442949.17394569	  13315250.61318724
G31	7	   3712669.01179201	  22519721.38980339	  13163194.03481498
G31	9	  10200115.63966197	 -11776677.40362119	 -21530590.32949527
G31	12	  24484591.33759494	  -7253475.30903686	  -8098927.07049027
G31	14	  22873357.05228157	  -4041536.33986994	  13315685.57745674
G31	16	 -12131540.01525178	  -9613263.63225875	 -21565925.54286276
G31	18	  -7345017.71393140	 -23947331.02183340	  -8122275.76882086
G31	20	  -3503298.87981117	 -22285506.42205007	  13618687.43787211
G31	22	 -10640282.01320175	  11555139.19151258	 -21445536.37952374
G32	2	  14803724.97201602	  10074705.90036688	 -19597656.61580790
G32	4	 -16341277.46317736	 -20953132.78310411	   1738291.64383131
G32	6	  -8565372.55060039	 -17797010.55906587	 -17879669.40237153
G32	8	   9918868.93553252	 -14880476.48066248	 -19654945.58039529
G32	10	 -20780395.81636845	  16341478.39290634	   1712689.60055359
G32	12	 -17633687.60244052	   8266387.32362911	 -17939794.67197388
G32	11	 -17680990.85447849	   8395791.90362261	 -17832405.85707135
G32	13	 -14809992.91822106	 -10233969.48622065	 -19511282.17514824
G32	16	  16326046.07668404	  20994921.02796091	   1349382.31537872
G32	18	   8301233.95599181	  17699623.79363954	 -18098838.79798059
G32	20	 -10225666.63395943	  14893944.70288976	 -19484759.65847807
G32	22	  20822041.56011176	 -16323132.79303641	   1321797.05456049
S22	0	 977900017.55425143	-222834418.71063927	 383193359.89301509
S22	0	-466539723.31559348	 286350367.74619889	 923647620.58971274
S22	0	-1017466722.24931717	-289790191.56646311	-183204496.52755469
S22	0	-265172349.88190162	-801353916.56373978	-663548264.12769473
S22	0	-975570951.83976042	 187796553.70720202	-407154204.08362895
S22	0	-1044795995.72255301	 217622206.67531323	-117569877.28452311
S22	0	-854769713.76632285	 361895580.61754334	-539611989.04225743
S22	0	 532153775.16610461	 932519627.77903402	    526254.81127940
S22	0	-642586332.07860601	-289474039.56455374	 809980468.77980590
S22	0	-760490220.54497004	  23601358.35714230	 757547605.03876734
S22	0	 899936587.26786613	  55312405.13475806	-582954072.20096362
S22	0	 564462353.18855667	 910953790.23912072	 -65773987.58345744
S22	0	 978842260.44965780	 441169480.57430828	   4253484.26714256
S22	0	 396906535.89814079	 992632982.61378407	 -99627993.80401371
S22	0	 820514017.15475261	 686793502.66737270	 -88612673.51379947
S22	0	 751831708.34364259	 659138535.51703644	 391236816.88505250
S22	0	 302887070.11657041	  63898233.20893402	1028084243.68326354
S22	0	-272375465.01315916	-1005743124.70213521	 258984838.81119803
S22	1	  43347242.16962826	-987004747.90615892	-420384844.83601338
S22	1	 616528161.92220736	 829464470.28636730	-290968196.97381347
S22	1	1041328202.71787870	 246951078.85589117	 -86206220.40824889
S22	1	-198633112.21608046	-704932805.08152473	-785108527.91958547
S22	1	1062021166.11639690	  73687056.85765232	-139506393.87941077
S22	1	 266903792.63462430	 847031952.88168371	 603390429.02212679
S22	1	  50015023.56843734	 739017327.65863121	 777259712.32179236
